29.4,5000000.0
29.4,4600000.0
29.4,4500000.0
29.4,4500000.0
29.4,4900000.0
29.4,4800000.0
29.4,4800000.0
29.5,4400000.0
29.5,4500000.0
29.5,4700000.0
29.5,4400000.0
29.5,4500000.0
29.5,5000000.0
29.5,4000000.0
29.5,4800000.0
29.5,5000000.0
29.5,4600000.0
29.5,4800000.0
29.5,4300000.0
29.5,5300000.0
29.5,4900000.0
29.5,4600000.0
29.5,5200000.0
29.5,4200000.0
29.6,4100000.0
29.6,4200000.0
29.6,5000000.0
29.6,4600000.0
29.6,4600000.0
29.6,4600000.0
29.6,4400000.0
29.6,5200000.0
29.6,5500000.0
29.6,4700000.0
29.6,4700000.0
29.6,5000000.0
29.6,4200000.0
29.6,4000000.0
29.6,4800000.0
29.7,4700000.0
29.7,4200000.0
29.7,4600000.0
29.7,4900000.0
29.7,5100000.0
29.7,4700000.0
29.7,5700000.0
29.7,4800000.0
29.7,4400000.0
29.7,4300000.0
29.8,4500000.0
29.8,4700000.0
29.8,4800000.0
29.8,5000000.0
29.8,4300000.0
29.8,5100000.0
29.8,4400000.0
29.8,4400000.0
29.8,4500000.0
29.8,4700000.0
29.8,5600000.0
29.8,4700000.0
29.8,4600000.0
29.9,4600000.0
29.9,5300000.0
29.9,5200000.0
29.9,4900000.0
29.9,4100000.0
29.9,4500000.0
29.9,4800000.0
29.9,3900000.0
29.9,4800000.0
29.9,4200000.0
29.9,4900000.0
30.0,5200000.0
30.0,4700000.0
30.0,4900000.0
30.0,4400000.0
30.0,4200000.0
30.0,4800000.0
30.0,4900000.0
30.0,4200000.0
30.0,4300000.0
30.0,4800000.0
30.0,5000000.0
30.0,4400000.0
30.0,4700000.0
30.0,4000000.0
30.0,5000000.0
30.0,4000000.0
30.0,4600000.0
30.0,4400000.0
30.1,4300000.0
30.1,5100000.0
30.1,5200000.0
30.1,4600000.0
30.1,4500000.0
30.1,4500000.0
30.1,4500000.0
30.1,4600000.0
30.1,4600000.0
30.1,4500000.0
30.1,4700000.0
30.1,4300000.0
30.1,5100000.0
30.2,4600000.0
30.2,4700000.0
30.2,4400000.0
30.2,4900000.0
30.2,4900000.0
30.2,4600000.0
30.2,4700000.0
30.2,4200000.0
30.2,4900000.0
30.2,5000000.0
30.2,4600000.0
30.2,4600000.0
30.2,4800000.0
30.2,4800000.0
30.2,5100000.0
30.2,5300000.0
30.2,5200000.0
30.3,4100000.0
30.3,4800000.0
30.3,4100000.0
30.3,4600000.0
30.3,5000000.0
30.3,5100000.0
30.3,4700000.0
30.3,4300000.0
30.3,5000000.0
30.3,5000000.0
30.3,5300000.0
30.3,4800000.0
30.3,4300000.0
30.3,5100000.0
30.3,4500000.0
30.4,5600000.0
30.4,4400000.0
30.4,4600000.0
30.4,4500000.0
30.4,5200000.0
30.4,5000000.0
30.4,4200000.0
30.4,4400000.0
30.4,4100000.0
30.4,4400000.0
30.4,4400000.0
30.4,5100000.0
30.5,4400000.0
30.5,5500000.0
30.5,6000000.0
30.5,4300000.0
30.5,4500000.0
30.5,4200000.0
30.5,4300000.0
30.5,4800000.0
30.5,4600000.0
30.5,4800000.0
30.5,4300000.0
30.5,4800000.0
30.5,4900000.0
30.5,4900000.0
30.5,4900000.0
30.6,5000000.0
30.6,4600000.0
30.6,4400000.0
30.6,4300000.0
30.6,4800000.0
30.6,4900000.0
30.6,4200000.0
30.6,4800000.0
30.6,5400000.0
30.6,4700000.0
30.6,5000000.0
30.6,3700000.0
30.6,4800000.0
30.6,4500000.0
30.6,4900000.0
30.6,4700000.0
30.6,4900000.0
30.6,4600000.0
30.6,4800000.0
30.6,5200000.0
30.6,5100000.0
30.7,4800000.0
30.7,5300000.0
30.7,4400000.0
30.7,4800000.0
30.7,4100000.0
30.7,4600000.0
30.7,5200000.0
30.7,4300000.0
30.7,4500000.0
30.7,4500000.0
30.7,4700000.0
30.7,4700000.0
30.7,4500000.0
30.7,5000000.0
30.7,4900000.0
30.7,4400000.0
30.7,4700000.0
30.8,5400000.0
30.8,4900000.0
30.8,5000000.0
30.8,5000000.0
30.8,4400000.0
30.8,4400000.0
30.8,4500000.0
30.8,5000000.0
30.8,5100000.0
30.8,4800000.0
30.8,5600000.0
30.8,4500000.0
30.8,5600000.0
30.8,5000000.0
30.8,5100000.0
30.8,5000000.0
30.8,4300000.0
30.8,5400000.0
30.8,3900000.0
30.8,5100000.0
30.8,4800000.0
30.8,5600000.0
30.8,4900000.0
30.9,4100000.0
30.9,5700000.0
30.9,4700000.0
30.9,4300000.0
30.9,5400000.0
30.9,4300000.0
30.9,4200000.0
30.9,5100000.0
30.9,4900000.0
30.9,5400000.0
30.9,4900000.0
30.9,4100000.0
30.9,4700000.0
30.9,4700000.0
30.9,4500000.0
30.9,4600000.0
30.9,4300000.0
31.0,4600000.0
31.0,5400000.0
31.0,4600000.0
31.0,5100000.0
31.0,4700000.0
31.0,5000000.0
31.0,4800000.0
31.0,5500000.0
31.0,4200000.0
31.0,4800000.0
31.0,5100000.0
31.0,3500000.0
31.0,4800000.0
31.0,4800000.0
31.0,4700000.0
31.0,4600000.0
31.0,5200000.0
31.0,4700000.0
31.0,5100000.0
31.0,5500000.0
31.1,5000000.0
31.1,4000000.0
31.1,5100000.0
31.1,4400000.0
31.1,5300000.0
31.1,5000000.0
31.1,4900000.0
31.1,4800000.0
31.1,4600000.0
31.1,5000000.0
31.1,4300000.0
31.1,4500000.0
31.1,4300000.0
31.1,4200000.0
31.1,4900000.0
31.1,4500000.0
31.2,4100000.0
31.2,4700000.0
31.2,4800000.0
31.2,5100000.0
31.2,5000000.0
31.2,5200000.0
31.2,5400000.0
31.2,4100000.0
31.2,5200000.0
31.2,5200000.0
31.2,4600000.0
31.2,4700000.0
31.2,4600000.0
31.2,5100000.0
31.2,5500000.0
31.2,4400000.0
31.2,4800000.0
31.2,4400000.0
31.2,4900000.0
31.2,4200000.0
31.2,4900000.0
31.2,4300000.0
31.2,4800000.0
31.2,4100000.0
31.2,4800000.0
31.2,4600000.0
31.3,4800000.0
31.3,5000000.0
31.3,4300000.0
31.3,5400000.0
31.3,5300000.0
31.3,4400000.0
31.3,5300000.0
31.3,2900000.0
31.3,4400000.0
31.3,4800000.0
31.3,5100000.0
31.3,5400000.0
31.3,4500000.0
31.3,5400000.0
31.3,5300000.0
31.4,4400000.0
31.4,4600000.0
31.4,4600000.0
31.4,4100000.0
31.4,4500000.0
31.4,4600000.0
31.4,4800000.0
31.4,5100000.0
31.4,4500000.0
31.4,4500000.0
31.4,5100000.0
31.4,4700000.0
31.4,4300000.0
31.4,5000000.0
31.4,5000000.0
31.4,5000000.0
31.5,4900000.0
31.5,3700000.0
31.5,4800000.0
31.5,5000000.0
31.5,4000000.0
31.5,4800000.0
31.5,4700000.0
31.5,5000000.0
31.5,4500000.0
31.5,4700000.0
31.5,5200000.0
31.5,4700000.0
31.5,4400000.0
31.5,5100000.0
31.6,4800000.0
31.6,4600000.0
31.6,4500000.0
31.6,5100000.0
31.6,4800000.0
31.6,5600000.0
31.6,4200000.0
31.6,4400000.0
31.6,4700000.0
31.6,4600000.0
31.6,4700000.0
31.6,4800000.0
31.6,4700000.0
31.6,4900000.0
31.7,4700000.0
31.7,5200000.0
31.7,5700000.0
31.7,5400000.0
31.7,5200000.0
31.7,4700000.0
31.7,4600000.0
31.7,4900000.0
31.7,4000000.0
31.7,4300000.0
31.7,4300000.0
31.7,4100000.0
31.7,5100000.0
31.7,4900000.0
31.7,4900000.0
31.7,4600000.0
31.7,4200000.0
31.7,4100000.0
31.7,4800000.0
31.7,5300000.0
31.7,4100000.0
31.7,5500000.0
31.7,4900000.0
31.7,5200000.0
31.8,4800000.0
31.8,5400000.0
31.8,4800000.0
31.8,4500000.0
31.8,5000000.0
31.8,4300000.0
31.8,5300000.0
31.8,4300000.0
31.8,4900000.0
31.8,4800000.0
31.8,4500000.0
31.8,4800000.0
31.8,4700000.0
31.8,4900000.0
31.8,4800000.0
31.8,5000000.0
31.8,4700000.0
31.8,4300000.0
31.8,4700000.0
31.8,4500000.0
31.8,4900000.0
31.8,5400000.0
31.9,5000000.0
31.9,4400000.0
31.9,4300000.0
31.9,4500000.0
31.9,4100000.0
31.9,4200000.0
31.9,4800000.0
31.9,4700000.0
31.9,4800000.0
31.9,4600000.0
31.9,5700000.0
31.9,5000000.0
31.9,4300000.0
31.9,5100000.0
31.9,4800000.0
31.9,4600000.0
31.9,4900000.0
31.9,3900000.0
32.0,5100000.0
32.0,5000000.0
32.0,5000000.0
32.0,4800000.0
32.0,5600000.0
32.0,4500000.0
32.0,4800000.0
32.0,4900000.0
32.0,4700000.0
32.0,4300000.0
32.0,5200000.0
32.0,4900000.0
32.0,4700000.0
32.0,5800000.0
32.0,4200000.0
32.1,4300000.0
32.1,4700000.0
32.1,5100000.0
32.1,4100000.0
32.1,4500000.0
32.1,5000000.0
32.1,5400000.0
32.1,5900000.0
32.1,4100000.0
32.1,5500000.0
32.1,4700000.0
32.1,4800000.0
32.1,4900000.0
32.1,5400000.0
32.1,4400000.0
32.1,4100000.0
32.1,5300000.0
32.1,4700000.0
32.1,5900000.0
32.2,5600000.0
32.2,4900000.0
32.2,5000000.0
32.2,5400000.0
32.2,4800000.0
32.2,5100000.0
32.2,4700000.0
32.2,4500000.0
32.2,5300000.0
32.2,5400000.0
32.2,4200000.0
32.2,5100000.0
32.2,5000000.0
32.2,5200000.0
32.3,5500000.0
32.3,4600000.0
32.3,4300000.0
32.3,5000000.0
32.3,5100000.0
32.3,5300000.0
32.3,4700000.0
32.3,4900000.0
32.3,4500000.0
32.3,5300000.0
32.3,4800000.0
32.3,5400000.0
32.3,5200000.0
32.3,5300000.0
32.3,5300000.0
32.3,4700000.0
32.4,4400000.0
32.4,4700000.0
32.4,5600000.0
32.4,4800000.0
32.4,5300000.0
32.4,4300000.0
32.4,5600000.0
32.4,5200000.0
32.4,5300000.0
32.4,5000000.0
32.4,5000000.0
32.4,4900000.0
32.4,4400000.0
32.4,4600000.0
32.5,4700000.0
32.5,5900000.0
32.5,5300000.0
32.5,5300000.0
32.5,5200000.0
32.5,5900000.0
32.5,5000000.0
32.5,5300000.0
32.5,5200000.0
32.5,4300000.0
32.5,5200000.0
32.5,5200000.0
32.5,4800000.0
32.5,5600000.0
32.5,4400000.0
32.5,5100000.0
32.5,5300000.0
32.5,5000000.0
32.5,5500000.0
32.6,4900000.0
32.6,3800000.0
32.6,4300000.0
32.6,5500000.0
32.6,4600000.0
32.6,4500000.0
32.6,5000000.0
32.6,5300000.0
32.6,4700000.0
32.6,5200000.0
32.6,5100000.0
32.6,4100000.0
32.6,4800000.0
32.6,5500000.0
32.6,4600000.0
32.6,4900000.0
32.7,4700000.0
32.7,5400000.0
32.7,5600000.0
32.7,5000000.0
32.7,4700000.0
32.7,5300000.0
32.7,5500000.0
32.7,4600000.0
32.7,5000000.0
32.7,5100000.0
32.7,4900000.0
32.7,4600000.0
32.7,4800000.0
32.7,4900000.0
32.7,5200000.0
32.7,5100000.0
32.7,4700000.0
32.7,4800000.0
32.8,4800000.0
32.8,5300000.0
32.8,4900000.0
32.8,5300000.0
32.8,5300000.0
32.8,4600000.0
32.8,4900000.0
32.8,4700000.0
32.8,5500000.0
32.8,4900000.0
32.8,5300000.0
32.8,5100000.0
32.8,5100000.0
32.8,5500000.0
32.8,5000000.0
32.8,5700000.0
32.8,4600000.0
32.8,4800000.0
32.8,4900000.0
32.9,4600000.0
32.9,5400000.0
32.9,5600000.0
32.9,5000000.0
32.9,5300000.0
32.9,3900000.0
32.9,5000000.0
32.9,4500000.0
32.9,5300000.0
32.9,5100000.0
32.9,4800000.0
32.9,4800000.0
32.9,5900000.0
32.9,4800000.0
33.0,4900000.0
33.0,5000000.0
33.0,5400000.0
33.0,4500000.0
33.0,4600000.0
33.0,5800000.0
33.0,5200000.0
33.0,5000000.0
33.0,6200000.0
33.0,4700000.0
33.0,4600000.0
33.0,4600000.0
33.0,4200000.0
33.0,5100000.0
33.0,4400000.0
33.0,5400000.0
33.0,5800000.0
33.0,4900000.0
33.0,4900000.0
33.0,5700000.0
33.1,4900000.0
33.1,5200000.0
33.1,4300000.0
33.1,4400000.0
33.1,5500000.0
33.1,5100000.0
33.1,5800000.0
33.1,5100000.0
33.1,5100000.0
33.1,4700000.0
33.1,5200000.0
33.1,4800000.0
33.1,5200000.0
33.1,5300000.0
33.1,3800000.0
33.1,4500000.0
33.2,4400000.0
33.2,5200000.0
33.2,5500000.0
33.2,4800000.0
33.2,5300000.0
33.2,5000000.0
33.2,5400000.0
33.2,5100000.0
33.2,5300000.0
33.2,4800000.0
33.2,5000000.0
33.2,4900000.0
33.2,4700000.0
33.2,4700000.0
33.2,4900000.0
33.2,4500000.0
33.3,5100000.0
33.3,5000000.0
33.3,5400000.0
33.3,5100000.0
33.3,5200000.0
33.3,5200000.0
33.3,5400000.0
33.3,5600000.0
33.3,5000000.0
33.3,5500000.0
33.3,5900000.0
33.3,4400000.0
33.3,4900000.0
33.3,5000000.0
33.3,4700000.0
33.4,4800000.0
33.4,4600000.0
33.4,5100000.0
33.4,4900000.0
33.4,4800000.0
33.4,4900000.0
33.4,5100000.0
33.4,5300000.0
33.4,5700000.0
33.4,5100000.0
33.5,4600000.0
33.5,4600000.0
33.5,5100000.0
33.5,4900000.0
33.5,4700000.0
33.5,5100000.0
33.5,4800000.0
33.5,5300000.0
33.5,4800000.0
33.5,5200000.0
33.5,4800000.0
33.5,5100000.0
33.5,5200000.0
33.5,4500000.0
33.6,5600000.0
33.6,5000000.0
33.6,5800000.0
33.6,5100000.0
33.6,4800000.0
33.6,5200000.0
33.6,5100000.0
33.6,5400000.0
33.6,5400000.0
33.6,5600000.0
33.6,5100000.0
33.6,5100000.0
33.6,4900000.0
33.6,4900000.0
33.6,5300000.0
33.6,5100000.0
33.6,5700000.0
33.6,5500000.0
33.6,5600000.0
33.6,5100000.0
33.6,5100000.0
33.6,5700000.0
33.6,5200000.0
33.6,5100000.0
33.7,5000000.0
33.7,5500000.0
33.7,5300000.0
33.7,4700000.0
33.7,5400000.0
33.7,5000000.0
33.7,5100000.0
33.7,6000000.0
33.7,5500000.0
33.7,4700000.0
33.7,5500000.0
33.7,5400000.0
33.7,4800000.0
33.8,4900000.0
33.8,5900000.0
33.8,4900000.0
33.8,5000000.0
33.8,5000000.0
33.8,5600000.0
33.8,4700000.0
33.8,5400000.0
33.8,5000000.0
33.8,5500000.0
33.8,5100000.0
33.8,5400000.0
33.8,5100000.0
33.8,5400000.0
33.8,5400000.0
33.8,5700000.0
33.8,5000000.0
33.8,5400000.0
33.8,5600000.0
33.8,5400000.0
33.8,5300000.0
33.8,4900000.0
33.8,4800000.0
33.8,5200000.0
33.9,4400000.0
33.9,5400000.0
33.9,5100000.0
33.9,5400000.0
33.9,5300000.0
33.9,4700000.0
33.9,5800000.0
33.9,4800000.0
33.9,5400000.0
34.0,5000000.0
34.0,5800000.0
34.0,5000000.0
34.0,5500000.0
34.0,5600000.0
34.0,4100000.0
34.0,5000000.0
34.0,5600000.0
34.0,4300000.0
34.0,5700000.0
34.0,4900000.0
34.1,5700000.0
34.1,5300000.0
34.1,6200000.0
34.1,5200000.0
34.1,6000000.0
34.1,5100000.0
34.1,4900000.0
34.1,5400000.0
34.1,5500000.0
34.1,6000000.0
34.1,5100000.0
34.2,5100000.0
34.2,4700000.0
34.2,5400000.0
34.2,5700000.0
34.2,4800000.0
34.2,4700000.0
34.2,4400000.0
34.2,5800000.0
34.2,5800000.0
34.2,4600000.0
34.2,5400000.0
34.2,5400000.0
34.2,5400000.0
34.2,4700000.0
34.2,5400000.0
34.3,4800000.0
34.3,5200000.0
34.3,5200000.0
34.3,4800000.0
34.3,4900000.0
34.3,4800000.0
34.3,4300000.0
34.3,4600000.0
34.3,5500000.0
34.4,5200000.0
34.4,5400000.0
34.4,5300000.0
34.4,4600000.0
34.4,6000000.0
34.4,5300000.0
34.4,5000000.0
34.4,4700000.0
34.4,5200000.0
34.4,5700000.0
34.4,5700000.0
34.4,4700000.0
34.4,4800000.0
34.4,5100000.0
34.5,5500000.0
34.5,4700000.0
34.5,5300000.0
34.5,5100000.0
34.5,5300000.0
34.5,4700000.0
34.5,5500000.0
34.5,5500000.0
34.5,5200000.0
34.5,4800000.0
34.5,4900000.0
34.5,4900000.0
34.5,5300000.0
34.5,5000000.0
34.6,5200000.0
34.6,6100000.0
34.6,5000000.0
34.6,4600000.0
34.6,4700000.0
34.6,5400000.0
34.6,4800000.0
34.6,5400000.0
34.6,5700000.0
34.7,4800000.0
34.7,5100000.0
34.7,5400000.0
34.7,4900000.0
34.7,5700000.0
34.7,5000000.0
34.7,5600000.0
34.7,4900000.0
34.8,4800000.0
34.8,4800000.0
34.8,5900000.0
34.8,4700000.0
34.8,5100000.0
34.8,5600000.0
34.8,4700000.0
34.9,5700000.0
34.9,4900000.0
34.9,5100000.0
34.9,4900000.0
34.9,5200000.0
34.9,5600000.0
34.9,5100000.0
34.9,5200000.0
34.9,5100000.0
34.9,5700000.0
34.9,4700000.0
34.9,5600000.0
34.9,5800000.0
34.9,5000000.0
35.0,5200000.0
35.0,5000000.0
35.0,6100000.0
35.0,5100000.0
35.0,5100000.0
35.0,4600000.0
35.0,6400000.0
35.0,4900000.0
35.0,4800000.0
35.0,4800000.0
35.0,5900000.0
35.1,5500000.0
35.1,5500000.0
35.1,5400000.0
35.1,5700000.0
35.1,4500000.0
35.1,5500000.0
35.1,4800000.0
35.1,5600000.0
35.2,5100000.0
35.2,5400000.0
35.2,5200000.0
35.2,4900000.0
35.2,4400000.0
35.2,5800000.0
35.2,5000000.0
35.2,5500000.0
35.2,5200000.0
35.2,4600000.0
35.2,4800000.0
35.2,5300000.0
35.2,5800000.0
35.2,4900000.0
35.3,6000000.0
35.3,5100000.0
35.3,5200000.0
35.3,5700000.0
35.3,5300000.0
35.3,5200000.0
35.3,5200000.0
35.3,5900000.0
35.3,5800000.0
35.3,5600000.0
35.4,5300000.0
35.4,4900000.0
35.4,4800000.0
35.4,5000000.0
35.4,5500000.0
35.5,5200000.0
35.5,4800000.0
35.5,5000000.0
35.5,6100000.0
35.5,5600000.0
35.5,5200000.0
35.5,6100000.0
35.5,4900000.0
35.6,4700000.0
35.6,5600000.0
35.6,5500000.0
35.6,4200000.0
35.6,5700000.0
35.6,4900000.0
35.6,5600000.0
35.6,5000000.0
35.6,5200000.0
35.6,6000000.0
35.6,5800000.0
35.6,5000000.0
35.6,5400000.0
35.6,5500000.0
35.6,5100000.0
35.7,5200000.0
35.7,5800000.0
35.7,5700000.0
35.7,5400000.0
35.7,5000000.0
35.7,5200000.0
35.7,5100000.0
35.7,5000000.0
35.7,5100000.0
35.7,5100000.0
35.7,5400000.0
35.7,5600000.0
35.7,5200000.0
35.7,4800000.0
35.8,4200000.0
35.8,5000000.0
35.8,4700000.0
35.8,5000000.0
35.8,5400000.0
35.8,5100000.0
35.8,4700000.0
35.8,6100000.0
35.9,5500000.0
35.9,5200000.0
35.9,5200000.0
35.9,4700000.0
35.9,4800000.0
35.9,5600000.0
35.9,5800000.0
35.9,5500000.0
35.9,5200000.0
36.0,5600000.0
36.0,4800000.0
36.0,5200000.0
36.0,4200000.0
36.0,5100000.0
36.0,5700000.0
36.0,5700000.0
36.1,4500000.0
36.1,4800000.0
36.1,5300000.0
36.1,6000000.0
36.1,5100000.0
36.1,5700000.0
36.2,4700000.0
36.2,6000000.0
36.2,5500000.0
36.3,5700000.0
36.3,5300000.0
36.3,6500000.0
36.3,5700000.0
36.3,6200000.0
36.3,5600000.0
36.3,5100000.0
36.3,5600000.0
36.3,5500000.0
36.3,5100000.0
36.4,5500000.0
36.4,4900000.0
36.4,5700000.0
36.4,5100000.0
36.4,5600000.0
36.4,5700000.0
36.4,6100000.0
36.4,5900000.0
36.5,5100000.0
36.5,5400000.0
36.5,5300000.0
36.6,5800000.0
36.6,5500000.0
36.6,5600000.0
36.6,5500000.0
36.6,5600000.0
36.6,5300000.0
36.6,5300000.0
36.7,5800000.0
36.7,5100000.0
36.7,4900000.0
36.7,5600000.0
36.8,5800000.0
36.8,4400000.0
36.8,6000000.0
36.8,5700000.0
36.8,5600000.0
36.8,5200000.0
36.9,5600000.0
36.9,5800000.0
36.9,5500000.0
36.9,5500000.0
36.9,4900000.0
36.9,5200000.0
36.9,5500000.0
37.0,5700000.0
37.0,5000000.0
37.1,5300000.0
37.1,5500000.0
37.2,5400000.0
37.2,5500000.0
37.2,5300000.0
37.3,5200000.0
37.3,6000000.0
37.3,5300000.0
37.3,5800000.0
37.4,4800000.0
37.4,5600000.0
37.4,5600000.0
37.4,5600000.0
37.4,5500000.0
37.5,6300000.0
37.5,5700000.0
37.5,5200000.0
37.5,6500000.0
37.5,5900000.0
37.5,4600000.0
37.6,6100000.0
37.6,5300000.0
37.6,5400000.0
37.6,5500000.0
37.6,5400000.0
37.7,5300000.0
37.7,5800000.0
37.8,5700000.0
37.8,6200000.0
37.8,5100000.0
37.8,5200000.0
37.9,5300000.0
37.9,5000000.0
37.9,6100000.0
37.9,6000000.0
38.0,5400000.0
38.0,5600000.0
38.0,5300000.0
38.0,5300000.0
38.0,4900000.0
38.1,5500000.0
38.1,5800000.0
38.2,5800000.0
38.2,5500000.0
38.2,6100000.0
38.2,4700000.0
38.3,5500000.0
38.3,5500000.0
38.4,5200000.0
38.4,5300000.0
38.4,6200000.0
38.4,5400000.0
38.4,6100000.0
38.4,6800000.0
38.5,5600000.0
38.6,6300000.0
38.7,5300000.0
38.7,4900000.0
38.7,5600000.0
38.8,5700000.0
38.8,5600000.0
38.9,5300000.0
38.9,6000000.0
38.9,5500000.0
38.9,5800000.0
39.0,6200000.0
39.1,5800000.0
39.2,5800000.0
39.2,5400000.0
39.2,5300000.0
39.2,5900000.0
39.3,5200000.0
39.3,5800000.0
39.3,6000000.0
39.5,6000000.0
39.6,5800000.0
39.8,5800000.0
39.8,5800000.0
39.8,6100000.0
39.9,5300000.0
39.9,6100000.0
40.0,4900000.0
40.0,5800000.0
40.2,6000000.0
40.2,6700000.0
40.4,6300000.0
40.5,6000000.0
40.5,5400000.0
40.5,5900000.0
40.5,6300000.0
40.7,6000000.0
40.7,5700000.0
40.7,6300000.0
40.7,4900000.0
40.8,6700000.0
40.8,5400000.0
40.8,6600000.0
40.8,5500000.0
